Source	ItemID	kText	cText
desc	$1960	마법서 (글로잉 오라)	魔法書 (激勵士氣)
desc	$1961	생명의 비밀	生命的卷軸
desc	$1962	아그리 콜라	歐吉古樂
desc	$1963	다비	塔比
desc	$1964	윈드로드	風壓
desc	$1965	엑스퍼린	樂金比
desc	$1966	(아이스 대거)	(冰箭)
desc	$1967	(윈드 커터)	(風刃)
desc	$1968	(파이어 애로우)	(火箭)
desc	$1969	(스탈락)	(地獄之牙)
desc	$1970	(프로즌 클라우드)	(寒冰氣息)
desc	$1971	(어스 재일)	(岩牢)
desc	$1972	(콘 오브 콜드)	(冰錐)
desc	$1973	(선 버스트)	(烈炎術)
desc	$1974	(어스 퀘이크)	(震裂術)
desc	$1975	(파이어 스톰)	(火風暴)
desc	$1976	(그레이터 헤이스트)	(強力加速術)
desc	$1977	(홀리 웨폰)	(神聖武器)
desc	$1978	(디크리즈 웨이트)	(負重強化)
desc	$1979	(위크 엘리멘탈)	(能量感測)
desc	$1980	(카운터 매직)	(魔法屏障)
desc	$1981	(메디테이션)	(冥想術)
desc	$1982	(마나 드레인)	(魔力奪取)
desc	$1983	(다크니스)	(黑闇之影)
desc	$1984	(위크니스)	(弱化術)
desc	$1985	(블레스 웨폰)	(祝福魔法武器)
desc	$1986	(버서커스)	(狂暴術)
desc	$1987	(디지즈)	(疾病術)
desc	$1988	(라이프 스트림)	(治癒能量風暴)
desc	$1989	(사일런스)	(魔法封印)
desc	$1990	(디케이 포션)	(藥水霜化術)
desc	$1991	(카운터 디텍션)	(強力無所遁形術)
desc	$1992	(맵솔루트 배리어)	(絕對屏障)
desc	$1993	(어드밴스 스피릿)	(靈魂昇華)
desc	$1994	(프리징 블리자드)	(冰雪颶風)
desc	$1995	(트루 타겟)	(精準目標)
desc	$1996	(글로잉 오라)	(激勵士氣)
desc	$1997	환상의 검	幻象之劍
desc	$1998	환상의 갑옷	幻象盔甲
desc	$1999	환상의 활	幻象之弓
desc	$2000	환상의 무기 마법 주문서	對武器施法的幻象卷軸
desc	$2001	환상의 갑옷 마법 주문서	對盔甲施法的幻象卷軸
desc	$2002	일루지나	依魯吉那
desc	$2003	강철 마나의 지팡이	鋼鐵瑪那魔杖
desc	$2004	불의 정령	火之精靈
desc	$2005	물의 정령	水之精靈
desc	$2006	바람의 정령	風之精靈
desc	$2007	땅의 정령	土之精靈
desc	$2008	불의 정령수	強力火之精靈
desc	$2009	물의 정령수	強力水之精靈
desc	$2010	바람의 정령수	強力風之精靈
desc	$2011	땅의 정령수	強力土之精靈
desc	$2012	마크	馬克
desc	$2013	짐	吉姆
desc	$2014	수색 개미	搜查螞蟻
desc	$2015	문지기 개미	看守螞蟻
desc	$2016	아리아	艾莉亞
desc	$2017	다크마르	達克馬勒
desc	$2018	페어리 프린세스	精靈公主
desc	$2019	디롱	迪隆
desc	$2020	언데드의 배신자	不死族背叛者
desc	$2021	마샤	馬沙
desc	$2022	비밀방 열쇠	密室鑰匙
desc	$2023	웅골리언트의 발톱	楊果里恩之爪
desc	$2024	라미아의 비늘	蛇女之鱗
desc	$2025	환생의 물약	返生藥水
desc	$2026	감사의 편지	感謝信
desc	$2027	마을 주민들의 유품	村民的遺物
desc	$2028	정령 원석	精靈原石
desc	$2029	저주 받은 정령서	受詛咒的精靈書
desc	$2030	언데드의 열쇠	不死族的鑰匙
desc	$2031	좀비 열쇠	殭屍鑰匙
desc	$2032	해골 열쇠	骷髏鑰匙
desc	$2033	언데드의 뼈	不死族的骨頭
desc	$2034	언데드의 뼈조각	不死族的骨頭碎片
desc	$2035	붉은 기사의 방패	紅騎士盾牌
desc	$2036	제인	傑恩
desc	$2037	알렉스	亞歷斯
desc	$2038	크로노스	克洛諾斯
desc	$2039	흑마법사	黑魔法師
desc	$2040	사뮤엘	沙謬爾
desc	$2041	피니스	菲尼斯
desc	$2042	히터	希特
desc	$2043	하이디	夏迪
desc	$2044	할렌	海蓮
desc	$2045	토비	托比
desc	$2046	샐던	仙德
desc	$2047	란달프	藍達夫
desc	$2048	앨린다의 서펜트	艾琳達的蛇身
desc	$2049	엘린다	艾琳達
desc	$2050	엘린다의 추종자	艾琳達的追蹤者
desc	$2051	멜린다	麥琳達
desc	$2052	타낙	塔納
desc	$2053	란달프	藍達夫
desc	$2054	에스메랄다	艾斯默拉德
desc	$2055	유리아	尤利亞
desc	$2056	요셉	約瑟
desc	$2057	라켈	拉肯
desc	$2058	루스	魯斯
desc	$2059	코라스	柯拉斯
desc	$2060	코라	柯拉
desc	$2061	루벤	魯班
desc	$2062	마커	馬柯
desc	$2063	잭-O-랜턴	南瓜怪
desc	$2064	잭-0-랜턴	南瓜怪
desc	$2065	호박씨	南瓜種子
desc	$2066	거대 호박씨	巨大南瓜種子
desc	$2067	호박 가면	南瓜帽
desc	$2068	호박 캔디	南瓜糖果
desc	$2069	금호박	金南瓜
desc	$2070	은호박	銀南瓜
desc	$2071	동호박	銅南瓜
desc	$2072	호박 투구	南瓜頭套
desc	$2073	변종 거대 여왕 개미	變種巨蟻女皇
desc	$2074	변종 거대 병정 개미	變種巨大兵蟻
desc	$2075	요정족 티셔츠	精靈T恤
desc	$2076	군주의 위엄	君主的威嚴
desc	$2077	비밀 키	秘密鑰匙
desc	$2078	신비한 수정구	神秘水晶球
desc	$2079	신비한 지팡이	神秘魔杖
desc	$2080	수정 지팡이	水晶魔杖
desc	$2081	배신자의 해골근위병	背叛的骷髏警衛兵
desc	$2082	잭-오-랜턴	南瓜人
desc	$2083	다크마르의 불의 정령	達克馬勒之火精靈
desc	$2084	다크마르의 물의 정령	達克馬勒之水精靈
desc	$2085	다크마르의 바람의 정령	達克馬勒之風精靈
desc	$2086	다크마르의 땅의 정령	達克馬勒之土精靈
desc	$2087	칼바스	金侃
desc	$2088	라미아 방 열쇠	蛇女房間鑰匙
desc	$2089	마법서 (콜 클렌)	魔法書 (呼喚盟友)
desc	$2090	아리아의 보답	艾莉亞的回報
desc	$2091	요정족 보물	妖精族寶物
desc	$2092	오크론	奧克倫
desc	$2093	넝마주이	拾荒者
desc	$2094	파푸리온의 마갑주	古代水龍鱗盔甲
desc	$2095	안타라스의 마갑주	古代地龍鱗盔甲
desc	$2096	발라카스의 마갑주	古代火龍鱗盔甲
desc	$2097	린드비오르의 마갑주	古代風龍鱗盔甲
desc	$2098	초보 텔레포터	初級傳送師
desc	$2099	산적	強盜
desc	$2100	산적 두목	強盜頭目
desc	$2101	도펠겡어	變形怪首領
desc	$2102	가고일	翼魔
desc	$2103	나이트메어	夢魘
desc	$2104	레서 드래곤	幼龍
desc	$2105	다이어울프	魔狼
desc	$2106	그레이트 미노타우르스	巨大牛人
desc	$2107	키메라	奇美拉
desc	$2108	본 드래곤	骨龍
desc	$2109	에이션트 자이언트	古代巨人
desc	$2110	리치	巫妖
desc	$2111	댄싱 소드	死亡之劍
desc	$2112	레서 데몬	小惡魔
desc	$2113	메두사	梅杜莎
desc	$2114	발록	炎魔
desc	$2115	젤라틴 큐브	果凍怪
desc	$2116	린드비오르	林德拜爾
desc	$2117	켄 라우헬	反王肯恩
desc	$2118	케레니스	賽尼斯
desc	$2119	근위대	警衛隊
desc	$2120	친위대	親衛隊
desc	$2121	데프만	戴夫曼
desc	$2122	라온	拉溫
desc	$2123	파우	包武
desc	$2124	카무	卡木
desc	$2125	오지	奧基
desc	$2126	시리우스	西里烏斯
desc	$2127	티몬	提蒙
desc	$2128	비우스트	畢斯特
desc	$2129	아덴	亞丁
desc	$2130	제시카	潔西卡
desc	$2131	미사	米薩
desc	$2132	마르자	摩札
desc	$2133	초비	喬比
desc	$2134	빈드로	賓多
desc	$2135	마이키	馬依琪
desc	$2136	아린	亞琳
desc	$2137	마틸다	馬提達
desc	$2138	엘레아노	艾列亞諾
desc	$2139	제니퍼	珍妮佛
desc	$2140	셀마	仙瑪
desc	$2141	리리아	莉莉亞
desc	$2142	마르엔	馬勒安
desc	$2143	쉐리안	雪莉
desc	$2144	버클리	巴克利
desc	$2145	존스	瓊斯
desc	$2146	빔	賓
desc	$2147	라프가	拉弗嘉
desc	$2148	로젠	羅傑
desc	$2149	제이미	傑邁
desc	$2150	막스	馬克斯
desc	$2151	라파엘	拉帕爾
desc	$2152	바바라	巴巴拉
desc	$2153	키드만	齊德曼
desc	$2154	아퀸	阿庫
desc	$2155	멜리	莫麗
desc	$2156	오원	歐文
desc	$2157	켈빈	喀爾文
desc	$2158	루이스	路易斯
desc	$2159	딘	丁
desc	$2160	리차드	李察
desc	$2161	맥	麥
desc	$2162	월리	威利
desc	$2163	스빈	史斌
desc	$2164	잭키	傑可
desc	$2165	에플렉	艾裴利
desc	$2166	브레드	布朗德
desc	$2167	루키	魯琪
desc	$2168	오만의 탑 21층 이동 주문서	傲慢之塔移動卷軸(21F)
desc	$2169	오만의 탑 11층 이동 주문서	傲慢之塔移動卷軸(11F)
desc	$2170	촌장 보좌관	副村長
desc	$2171	마을 관리인	村莊管理人
desc	$2172	말하는 섬마을	說話之島村莊
desc	$2173	글루딘 마을	古魯丁村莊
desc	$2174	켄트 성마을	肯特村莊
desc	$2175	화전민촌	燃柳村莊
desc	$2176	우드벡 마을	風木村莊
desc	$2177	은기사 마을	銀騎士村莊
desc	$2178	기란	성마을	奇岩村莊
desc	$2179	하이네 성마을	海音村莊
desc	$2180	상아탑 마을	歐瑞村莊
desc	$2181	웰던	마을	威頓村莊
desc	$2182	성십자단	聖十字軍
desc	$2183	귀족 부인	貴族婦人
desc	$2184	귀족 남자	貴族男士
desc	$2185	청년	青年
desc	$2186	꼬마	小朋友
desc	$2187	소녀	少年
desc	$2188	마을 주민	村民
desc	$2189	반왕의 갑옷	反王盔甲
desc	$2190	반왕의 부츠	反王長靴
desc	$2191	반왕의 건틀릿	反王手套
desc	$2192	반왕의 투구	反王頭盔
desc	$2193	드래곤의 뼈	龍之骨
desc	$2194	케레니스의 부츠	賽尼斯長靴
desc	$2195	키메라의 가죽(용)	奇美拉之皮(龍)
desc	$2196	키메라의 가죽(산양)	奇美拉之皮(山羊)
desc	$2197	키메라의 가죽(사자)	奇美拉之皮(獅子)
desc	$2198	키메라의 가죽(뱀)	奇美拉之皮(蛇)
desc	$2199	케레니스의 서클릿	賽尼斯頭箍
desc	$2200	용의 심장	龍之心
desc	$2201	케레니스의 장갑	賽尼斯手套
desc	$2202	케레니스의 로브	賽尼斯斗篷
desc	$2203	지도:아덴	地圖:亞丁
desc	$2204	수호탑:에바	守護塔:伊娃
desc	$2205	수호탑:파아그리오	守護塔:帕格里奧
desc	$2206	수호탑:마프르	守護塔:馬普勒
desc	$2207	수호탑:사이하	守護塔:沙哈
desc	$2208	마프르의 도끼	馬普勒之斧
desc	$2209	발라카스	巴拉卡斯鱗甲 
desc	$2210	아덴 기념주화	亞丁紀念貨幣
desc	$2211	린드비오르	林德拜爾鱗甲
desc	$2212	리치 로브	巫妖斗篷
desc	$2213	메두사 방패	梅杜莎盾牌
desc	$2214	미노타우르스 도끼	牛人斧頭
desc	$2215	에이션트 자이언트의 반지	古代巨人戒指
desc	$2216	안타라스	安塔瑞斯鱗甲
desc	$2217	파푸리온	法利昂鱗甲
desc	$2218	얼음의 여왕 시녀	冰之女王侍女
desc	$2219	배신당한 오크대장	背叛的妖魔隊長
desc	$2220	배신당한 오크궁수	背叛的妖魔巡守
desc	$2221	영혼의 결정체 조각	靈魂水晶
desc	$2222	영혼의 편지	靈魂之證
desc	$2223	왕가의 문장 조각	王族徽章的碎片
desc	$2224	신비한 주머니	神秘的袋子
desc	$2225	수호자의 반지	守護者的戒指
desc	$2226	얼음의 여왕...	冰之女王... 
desc	$2227	영혼의 결정체... 나의 연구...	靈魂水晶... 我的...
desc	$2228	카루딤	卡路丁
desc	$2229	쥬케	朱奎
desc	$2230	팀프킨	恬金
desc	$2231	캐서린	凱瑟琳
desc	$2232	샤루	夏露
desc	$2233	키닌	奇寧
desc	$2234	엘레리스	艾勒里斯
desc	$2235	마구스	馬古斯
desc	$2236	페가	菲卡
desc	$2237	멜리사	馬夏
desc	$2238	혈맹 집행인	血盟執行人
desc	$2239	도펠갱어의 체액	變形怪的血
desc	$2240	고대 열쇠의 조각(머리 부분)	古代鑰匙(上半部)
desc	$2241	고대인의 지혜	古代人的智慧
desc	$2242	고대의 악마에 대한 기록서	古代惡魔的記載
desc	$2243	파란색 플룻	藍色長笛
desc	$2244	신비한 소라 껍데기	神秘貝殼
desc	$2245	밤의 시야	夜之視野
desc	$2246	고대의 유산	古代的遺物
desc	$2247	찢어진 조사원의 조사서	破損的調查簿
desc	$2248	조사원의 조사서 조각	調查簿的缺頁
desc	$2249	보호 장갑	保護者手套
desc	$2250	마나 망토	瑪那斗篷
desc	$2251	용기의 벨트	勇敢皮帶
desc	$2252	고대인의 활	水精靈之弓
desc	$2253	천상의 검	天空之劍
desc	$2254	지무	志武
desc	$2255	자이언트 장로	巨人長老
desc	$2256	자이언트 가디언	巨人守護神
desc	$2257	조사원	調查員
desc	$2258	헤이트	希托
desc	$2259	세피아	賽菲亞
desc	$2260	세피아의 죄	賽菲亞之罪
desc	$2261	고대의 망령	古代亡靈
desc	$2262	신비한 바위	神秘的岩石
desc	$2263	산적 부두목	強盜頭目
desc	$2264	가디언의 주머니	守護神之袋
desc	$2265	마샤의 주머니	馬沙之袋
desc	$2266	고대의 하프	水之豎琴
desc	$2267	디가르뎅의 병사	公爵的士兵  
desc	$2268	결혼 반지(사파이어)	結婚戒指(藍寶石)
desc	$2269	결혼 반지(다이아몬드)	結婚戒指(鑽石)
desc	$2270	망령의 주머니	古代亡靈之袋
desc	$2271	오디아	奧帝亞
desc	$2272	모린	毛林
desc	$2273	캔디스	肯帝斯
desc	$2274	셀리나	謝林納
desc	$2275	신디	辛蒂
desc	$2276	디나	帝那
desc	$2277	에보니	愛寶尼
desc	$2278	리자	里賈
desc	$2279	보비	波菲
desc	$2280	레빈스	黎賓斯
desc	$2281	아미에	阿米勒
desc	$2282	리스	里斯
desc	$2283	베스	貝斯
desc	$2284	다이아나	戴娜
desc	$2285	나시	娜希
desc	$2286	미첼	米倩
desc	$2287	아카시아	阿卡希亞
desc	$2288	민디	敏迪
desc	$2289	엔젤린	安琪林
desc	$2290	로린	羅林
desc	$2291	자모라	賈牧拉
desc	$2292	타라스의 마법 주머니	塔拉斯的魔法袋
desc	$2293	기사의 견습용 검	騎士之劍
desc	$2294	에디에	艾帝爾
desc	$2295	아라나	阿拉納
desc	$2296	베버리	波波里
desc	$2297	메요	美遙
desc	$2298	프로랜스	波羅林斯
desc	$2299	제네스	傑奈斯
desc	$2300	주디스	朱帝斯
desc	$2301	루시에	魯西爾
desc	$2302	이사벨	里沙比爾
desc	$2303	로시리	羅希里
desc	$2304	나디네	那帝奈
desc	$2305	시비아	希菲亞
desc	$2306	소피아	蘇菲亞
desc	$2307	아베리	雅裴里
desc	$2308	카롯	卡倫
desc	$2309	로시스	羅希斯
desc	$2310	쉬리에	希利爾
desc	$2311	셀레	謝里
desc	$2312	안젤리나	安琪利亞
desc	$2313	미첼리	米琴利
desc	$2314	나탈리아	納塔利亞
desc	$2315	비올레트	非奧賴特
desc	$2316	마리엘	馬里爾
desc	$2317	비안카	菲卡
desc	$2318	벨라	比拉
desc	$2319	플로리네	波羅里奈
desc	$2320	완다	丸塔
desc	$2321	메이	梅梅
desc	$2322	조안	喬安
desc	$2323	오펠리아	奧發利亞
desc	$2324	보니에	波尼爾
desc	$2325	멜라	麥拉
desc	$2326	테레사	塔麗沙
desc	$2327	노나	諾那
desc	$2328	사디에	沙帝爾
desc	$2329	브리티네	布里帝奈
desc	$2330	탐마라	塔馬拉
desc	$2331	루신다	魯辛達
desc	$2332	안젤리카	安潔里卡
desc	$2333	첼레네	潔列奈
desc	$2334	레시에	利希爾
desc	$2335	카리샤	卡里沙
desc	$2336	실비아	施非亞
desc	$2337	제니스	潔尼斯
desc	$2338	니타	尼塔
desc	$2339	맥콜리	麥客里
desc	$2340	도리에	桃里爾
desc	$2341	헬레네	海樂奈
desc	$2342	신녀 에리엘	神女艾利爾
desc	$2343	헤이스트사	加速師
desc	$2344	쿠퍼	庫伯
desc	$2345	던햄	德漢
desc	$2346	발록의 검	炎魔之劍
desc	$2347	발록의 시선	炎魔之眼
desc	$2348	발록의 발톱	炎魔之爪
desc	$2349	발록의 숨결	炎魔之心
desc	$2350	데스 블레이드	黑燄之劍
desc	$2351	마나 수정구	瑪那水晶球
desc	$2352	화염의 활	赤焰之弓
desc	$2353	화염의 검	赤焰之劍
desc	$2354	황금 지휘봉	黃金權杖
desc	$2355	디가르뎅	迪嘉勒廷
desc	$2356	라무다	拉姆塔
desc	$2357	고대인	古代人
desc	$2358	승리의 폭죽	勝利煙火
desc	$2359	매직 볼	魔法球
desc	$2360	발록의 추종자	炎魔僕人
desc	$2361	고대인의 망령	古代人亡靈
desc	$2362	분노한 고대인의 망령	憤怒的古代人亡靈
desc	$2363	고대 군주의 열쇠	古代王族的鑰匙
desc	$2364	고대 기사의 열쇠	古代騎士的鑰匙
desc	$2365	고대 요정의 열쇠	古代妖精的鑰匙
desc	$2366	고대 마법사의 열쇠	古代法師的鑰匙
desc	$2367	운명의 열쇠	文明的鑰匙
desc	$2368	발록의 창조물	炎魔創造物
desc	$2369	고대인의 변신 막대	古代變身魔杖
desc	$2370	쥬얼 마스터	珠寶大師
desc	$2371	파르츠	帕勒特
desc	$2372	주스	汁
desc	$2373	결혼 반지(에메랄드)	結婚戒指(綠寶石)
desc	$2374	결혼 반지(루비)	結婚戒指(紅寶石)
desc	$2375	결혼 반지(금)	結婚戒指(金)
desc	$2376	결혼 반지(은)	結婚戒指(銀)
desc	$2377	고대인의 화살	古代之箭
desc	$2378	고대 열쇠의 조각(몸 부분)	古代鑰匙(下半部)
desc	$2379	소환 주문서	召喚卷軸
desc	$2380	혈맹 귀환 주문서	血盟傳送卷軸
desc	$2381	변종 웅골리언트	變種楊果里恩
desc	$2382	변종 라미아	變種蛇女
desc	$2383	사악한 비홀더	邪惡多眼怪
desc	$2384	사악한 미믹	邪惡密密
desc	$2385	공포의 켈베로스	恐怖的地獄犬
desc	$2386	공포의 파이어 에그	恐怖的火炎蛋
desc	$2387	난폭한 스파토이	殘暴的史巴托
desc	$2388	난폭한 해골돌격병	殘暴的骷髏鬥士
desc	$2389	난폭한 해골도끼병	殘暴的骷髏斧兵
desc	$2390	난폭한 해골저격병	殘暴的骷髏神射手
desc	$2391	난폭한 해골창병	殘暴的骷髏槍兵
desc	$2392	난폭한 구울	殘暴的食屍鬼
desc	$2393	화염의 고스트	火燄之靈魂
desc	$2394	화염의 네크로맨서	火燄之魔法師
desc	$2395	제니스 퀸	潔尼斯女王
desc	$2396	다이어 골렘	鑽石高崙怪
desc	$2397	시어	幻象眼魔
desc	$2398	좀비 로드	殭屍王
desc	$2399	뱀파이어	吸血鬼
desc	$2400	오만의 탑 11층 이동 부적	傲慢之塔傳送符(11F)
desc	$2401	오만의 탑 21층 이동 부적	傲慢之塔傳送符(21F)
desc	$2402	오만의 탑 31층 이동 부적	傲慢之塔傳送符(31F)
desc	$2403	오만의 탑 41층 이동 부적	傲慢之塔傳送符(41F)
desc	$2404	오만의 탑 31층 이동 주문서	傲慢之塔移動卷軸(31F)
desc	$2405	오만의 탑 41층 이동 주문서	傲慢之塔移動卷軸(41F)
desc	$2406	제니스의 반지	潔尼斯戒指
desc	$2407	공포의 아이언 골렘	恐怖的高崙鋼鐵怪
desc	$2408	보물 상자	藏寶箱
desc	$2409	박쥐	蝙蝠
desc	$2410	그림자 가면	影子面具
desc	$2411	오크 장로의 머리카락	妖魔長老首級
desc	$2412	그림자 장갑	影子手套
desc	$2413	비밀 명단	秘密名單
desc	$2414	살생부(글루딘 마을)	暗殺名單(古魯丁村)
desc	$2415	살생부(화전민 마을)	暗殺名單(燃柳村)
desc	$2416	살생부(켄트 마을)	暗殺名單(肯特村)
desc	$2417	살생부(우드벡 마을)	暗殺名單(風木村)
desc	$2418	살생부(하이네 마을)	暗殺名單(海音村)
desc	$2419	살생부(아덴 마을)	暗殺名單(亞丁城鎮)
desc	$2420	살생부(기란 마을)	暗殺名單(奇岩村)
desc	$2421	살생부 주머니	暗殺名單之袋
desc	$2422	죽음의 서약	死亡誓約
desc	$2423	그림자 부츠	影子長靴
desc	$2424	예티의 머리카락	雪怪首級
desc	$2425	펑거스의	蘑菇毒液
desc	$2426	어쌔신의 증표	刺客之證
desc	$2427	부식된 어쌔신의 검	生鏽的刺客之劍
desc	$2428	죽음을 주관 하는 자에 관한 문서	死亡之證
desc	$2429	어쌔신 마스터의 상자	刺客首領的箱子
desc	$2430	경비 대장	康
desc	$2431	오크 장로	妖魔長老
desc	$2432	론드	倫得
desc	$2433	타락한 경비병	叛逃的刺客警衛
desc	$2434	리빌	力比
desc	$2435	데도프	戴度普
desc	$2436	이카	依卡
desc	$2437	토드	托得
desc	$2438	로덱	羅德
desc	$2439	아트신	亞特辛
